surat_nomor,ayat_nomor,teks_id
17,103,"Ia berkata, “Sesungguhnya engkau telah mengetahui, bahwa tiada yang menurunkan tanda-tanda ini, melainkan Tuhan seluruh langit dan bumi, sebagai bukti-bukti; dan sesungguhnya aku anggap engkau, hai Fir‘aun, orang yang akan binasa.”"
17,104,"Maka ia hendak mengusir mereka dari negeri itu; tetapi Kami tenggelamkan ia dan orang-orang yang besertanya, semuanya."
17,105,"Dan setelah ia tenggelam, Kami berkata kepada Bani Israil, ”Tinggallah di negeri yang dijanjikan itu; dan apabila datang janji akhir itu,1658 Kami akan menghimpun kamu semuanya.”"
17,106,"Dan sesuai dengan kebenaran Kami me-nurunkannya, dan dengan kebenaran ia telah telah turun. Dan tidak Kami mengutus  engkau, melainkan sebagai pembawa khabar suka dan pemberi peringatan."
17,107,"Dan Kami telah mem-bagi Al-Qur’an dalam bagian-bagian supaya dapatlah engkau membacakannya kepada manusia dengan perlahan-lahan dan ber-angsur-angsur,1659 dan Kami telah menurunkannya bagian demi bagian."
17,108,"Katakanlah, “Apakah kamu beriman kepadanya atau tidak, sesungguhnya orang-orang yang telah diberi ilmu sebelumnya tatkala ini dibacakan kepada mereka, mereka menjatuhkan diri bersujud atas mukanya."
17,109,"Dan mereka berkata, “Mahasuci Tuhan kami, se-sungguhnya janji Tuhan kami pasti akan terlaksana.”"
17,110,"Dan mereka menjatuhkan diri atas mukanya sambil me-nangis,1660 dan itu menambah kekhusyukan mereka."
17,111,"Katakanlah, “Serulah Allah atau serulah Ar-Rahman; dengan nama apa saja kamu berseru kepada Dia; yang terbaik.” nama semua kepunyaan-Nya 1661janganlah kamu Dan ucapkan doa-doamu keras-keras, dan jangan pula kamu mengucapkannya terlalu lemah, tetapi carilah jalan di antara itu."
17,112,"Dan katakanlah, “Segala puji bagi Allah, Yang tidak mempunyai anak, dan tidak ada sekutu bagi-Nya di kerajaan-Nya; dan tiada bagi-Nya penolong karena suatu kelemahan-Nya.” Dan sanjunglah kebesaran-Nya dengan sanjungan yang sebesar-besarnya."
18,1,"Aku baca dengan nama Allah, Maha Pemurah, Maha Penyayang."
18,2,"Segala puji bagi Allah, Yang telah menurunkan atas hamba-Nya Kitab ini dan tidaklah Dia menjadikan baginya kebengkokan."
18,3,"Dia sebagai penjaga,1662 untuk memberi peringatan ten-tang siksaan yang dahsyat dari sisi-Nya, dan memberikan khabar suka kepada orang-orang muk-min, yang beramal saleh bahwa bagi mereka ada ganjaran yang baik,"
18,4,"Mereka tinggal di dalamnya selama-lamanya,"
18,5,"Dan supaya memberi per-ingatan kepada mereka yang mengatakan, “Allah telah meng-ambil seorang anak laki-laki.”1663"
18,6,"Mereka tidak memiliki il-mu mengenainya, dan tidak pula bapak-bapak mereka. Alangkah dasyatnya bahaya perkataan yang keluar dari mulut mereka. Mereka tidak mengucapkan sesuatu se-lain dusta."
18,7,Maka sangat mungkin eng-kau akan membinasakan diri-mu1664 karena sangat sedih me-mikirkan mereka jika mereka tidak beriman kepada keterangan ini.
18,8,"Sesungguhnya Kami telah menjadikan yang ada di bumi perhiasan1665 baginya, supaya Kami menguji mereka siapakah di antara mereka yang terbaik amalannya."
18,9,Dan sesungguhnya akan Kami jadikan segala yang ada di atasnya menjadi tanah-rata yang tandus.1666
18,10,Apakah engkau menyangka bahwa penghuni gua1666Adan pra-sastinya itu dari antara tanda-tanda Kami yang menakjubkan?1667*
18,11,"Ketika para pemuda men-cari perlindungan dalam gua, maka mereka berkata, “Wahai Tuhan kami, anugerahilah kami rahmat dari sisi Engkau; dan lengkapilah kami dengan petunjuk yang benar dalam urusan kami.”"
18,12,Maka Kami cegah mereka dari mendengar1668dalam gua beberapa tahun lamanya.*
18,13,Kemudian Kami bangkit-kan mereka supaya Kami me-ngetahui manakah di antara dua golongan1669yang lebih tepat membuat perhitungan mengenai lamanya mereka tinggal.
18,14,"Kami ceritakan kepada eng-kau kisah mereka dengan benar. Sesungguhnya mereka itu pemuda-pemuda yang beriman kepada Tuhan mereka, dan Kami me-nambah petunjuk kepada me-reka.1670"
18,15,"Dan Kami kuatkan hati1671mereka, ketika mereka berdiri dan berkata, “Tuhan kami adalah Tuhan seluruh langit dan bumi. Sekali-kali tidak akan kami menyeru tuhan selain Dia. Sebab jika kami berbuat demikian niscaya kami mengucapkan sesuatu yang jauh dari kebenaran."
18,16,“Mereka itu kaum kami yang telah mengambil tuhan-tuhan lain selain Dia.1672Mengapa mereka tidak mengemukakan suatu dalil yang terang tentang mereka itu? Maka siapakah yang lebih aniaya daripada orang yang mengada-adakan dusta terhadap Allah?
18,17,"“Dan kini ketika kamu telah meninggalkan mereka dan dari apa yang mereka sembah selain Allah, maka carilah perlindungan dalam gua;1673Tuhan-mu akan membukakan rahmat-Nya bagi-mu, dan akan bagimu dalam menyenangkan menyediakan untukmu suatu jalan yang mudah dan urusan ini."
18,18,"Dan engkau lihat matahari, bila ia terbit, menjauh lewat dari sebelah kanan gua mereka dan apabila ia terbenam, meninggal-kan mereka di sebelah kiri, sedang mereka ada dalam rongga yang luas1674Allah, tanda-tanda dari di gua itu. Yang demikian itu Barangsiapa diberi petunjuk oleh Allah dialah yang mendapat petunjuk: dan barangsiapa Dia biarkan sesat, maka engkau tidak akan memperoleh baginya penolong atau penunjuk jalan."
18,19,"Dan engkau menyangka mereka itu bangun, padahal me-reka itu tidur1675dan Kami akan membalikkan mereka ke kanan dan ke kiri,1675Adan anjing mereka sedang menjulurkan kedua kaki-depannya di depan pintu gua.1676Sekiranya engkau menyaksikan mereka, tentulah engkau akan berbalik dari mereka untuk me-larikan diri dan tentulah engkau akan dipenuhi oleh rasa takut terhadap mereka.1677*"
18,20,"Dan demikianlah Kami membangkitkan mereka supaya mereka saling bertanya di antara mereka. Salah seorang dari mereka berkata, “Sudah berapa lamakah kamu tinggal?” Mereka berkata, “Kami telah tinggal sehari atau sebagian hari.” Yang lain berkata, “Hanya Tuhan-mu yang lebih mengetahui lamanya kamu ting-gal.1678 Maka suruhlah sekarang salah seorang dari antaramu dengan mata uangmu ini ke kota dan hendaklah ia meneliti, siapa dari antara penghuni kota mempunyai bahan makanan terbaik,1679 dan hendaklah ia membawa perbekal-an makanan bagimu darinya. Dan hendaklah ia bersikap lemah-lembut,1680 dan jangan sekali-kali dia memberitahukan1681 tentang kamu kepada siapa pun."
18,21,"“Karena jika mereka ber-kuasa atas kamu, tentulah mereka akan merajammu, atau akan memaksamu kembali ke dalam agama mereka; dan kamu sekali-kali tidak akan memperoleh ke-berhasilan selama-lamanya.”1682"
18,22,"Dan demikianlah Kami memberitahukan tentang mereka kepada orang-orang supaya mereka mengetahui bahwa janji Allah itu benar, dan bahwa saat itu tidak ada keraguan di dalamnya. Ingatlah saat itu, ketika mereka bertengkar di antara mereka me-ngenai urusan mereka, dan mereka berkata satu sama lain, “Dirikanlah di atas mereka itu suatu bangunan.” Tuhan mereka lebih mengetahui tentang mereka. Orang-orang yang unggul atas urusan mereka berkata, “Kami pasti akan membangun sebuah rumah peribadatan atas nama mereka.”1683"
18,23,"Mereka akan berkata, “Me-reka itu tiga, yang keempatnya adalah anjing mereka,” dan mereka yang lain berkata, “Mereka itu lima, yang keenamnya adalah anjing mereka.” Dan mereka menerka hal yang gaib. Dan mereka yang lainnya lagi berkata, “Mereka itu tujuh, yang kedelapannya adalah anjing mereka.”1684 Katakanlah, “Tuhan-ku lebih mengetahui bi-langan mereka.* Tiada orang yang mengetahui keadaan me-reka kecuali sedikit saja.” Maka janganlah engkau bertengkar me-ngenai mereka kecuali dengan dalil yang tidak dapat dibantah; dan jangan pula engkau mencari keterangan tentang mereka dari salah seorang di antara mereka itu.*"
18,24,"Dan janganlah engkau me-ngatakan tentang sesuatu, “Aku pasti akan mengerjakannya esok hari,1685*"
18,25,"“Kecuali bila Allah meng-hendaki.” Dan ingatlah kepada Tuhan engkau bila engkau lupa dan katakanlah, “Mudah-mudah-an Tuhan-ku akan menunjuki aku kepada apa yang bahkan lebih dekat dari ini kepada jalan yang benar.”"
18,26,"Dan mereka tinggal dalam gua mereka tiga ratus tahun, dan mereka tambahkan sembilan.1686"
18,27,"Katakanlah, “Allah Yang lebih mengetahui berapa lamanya mereka tinggal.1687 Kepunyaan Dia rahasia seluruh langit dan bumi. Alangkah terang penglihatan-Nya dan alangkah tajam pendengaran-Nya.1687A Mereka tidak mempunyai penolong selain Dia dan Dia tidak mengambil seorang pun menjadi sekutu-Nya dalam menetapkan keputusan."
18,28,"Dan bacakanlah apa yang telah diwahyukan kepada engkau dari Kitab Tuhan engkau. Tidak ada yang dapat mengubah per-kataan-Nya, dan tidak akan eng-kau dapatkan tempat berlindung selain dari Dia."
18,29,"Dan bersabarlah engkau bersama orang-orang yang me-nyeru Tuhan mereka pagi dan petang hari untuk mencari keridhaan-Nya; dan janganlah engkau palingkan pandangan kedua mata engkau dari mereka, karena engkau menghendaki perhiasan kehidupan dunia, dan janganlah engkau mengikuti orang yang Kami telah lalaikan hatinya dari mengingat Kami dan mengikuti hawa nafsunya dan keadaannya telah melampaui segala batas yang sah."
18,30,"Dan katakanlah, “Inilah kebenaran dari barangsiapa dan Tuhan-mu; maka barangsiapa menghendaki, maka berimanlah, menghendaki, maka ingkarlah.” Sesungguhnya Kami telah me-nyediakan bagi orang-orang yang aniaya itu api dengan langit-langitnya mengepung mereka. Dan jika mereka berteriak minta tolong, mereka akan ditolong dengan air laksana leburan timah, yang akan menghanguskan wajah mereka. Alangkah buruknya minuman itu. Dan alangkah buruk tempat tinggal itu!"
18,31,"Sesungguhnya orang-orang yang beriman dan beramal saleh, sesungguhnya Kami tidak akan menyia-nyiakan ganjaran bagi orang-orang yang mengerjakan amalan baik."
18,32,"Mereka itulah yang bagi mereka ada kebun-kebun abadi yang di bawahnya mengalir sungai-sungai. Mereka, di dalamnya akan dihiasi dengan gelang-gelang emas dan mereka akan me-ngenakan pakaian dari sutera halus berwarna hijau dan sutera tebal, mereka di dalamnya duduk bersandar pada dipan-dipan yang indah.1688 Alangkah baiknya ganjaran itu, dan alangkah indahnya tempat tinggal itu!"
18,33,"Dan berikanlah kepada mereka perumpamaan dua orang laki-laki, kepada salah seorang dari keduanya Kami berikan dua bidang kebun anggur, dan Kami kelilingi kedua kebun itu dengan pohon-pohon kurma, dan di antara keduanya itu Kami jadikan pula ladang.1689"
18,34,"Kedua kebun itu meng-hasilkan buah dengan berlimpah-limpah dan tidak dikurangi darinya sedikitpun, dan di antara keduanya Kami alirkan sebuah sungai,1690"
18,35,"Dan ia mempunyai buah yang berlimpah-limpah. Maka ia berkata dengan sombong kepada kawannya, ketika ia bercakap-cakap dengannya, “Lihatlah! Aku lebih banyak dalam harta daripada kamu dan mempunyai golongan yang lebih mulia.”1690A"
18,36,"Dan ia masuk ke kebunnya dalam keadaan aniaya terhadap dirinya sendiri. Ia berkata, “Aku kira kebun ini tidak akan binasa selama-lamanya. “1691"
18,37,"“Dan aku tidak mengira bahwa Saat yang dijanjikan itu akan datang. Dan seandainya aku dikembalikan kepada Tuhan-ku, aku pasti akan mendapat tempat tinggal yang lebih baik daripada ini.”"
18,38,"Kawannya berkata kepada-nya sedang ia bercakap-cakap dengannya, “Apakah engkau ing-kar kepada Dia Yang mencipta-kan engkau pertama-tama dari tanah, kemudian dari air mani, lalu membentuk rupa engkau menjadi seorang laki-laki yang sempurna."
18,39,"“Akan tetapi aku beriman, bahwa hanya Dia-lah Allah Tuhan-ku, dan aku tidak akan siapapun dengan Tuhan-ku. mempersekutukan"
18,40,"Dan mengapa ketika eng-kau memasuki kebunmu tidak mengatakan, “Hanya apa yang dikehendaki Allah yang akan terjadi, tiada kekuatan melain-kan dengan pertolongan Allah, jika engkau memandang aku lebih rendah daripada engkau dalam harta benda dan anak-anak."
18,41,Maka boleh jadi Tuhan-ku akan menganugerahkan kepadaku sesuatu yang lebih baik daripada kebun 1692 engkau dan mengirim-kan kepada kebun engkau petir dari langit1693 sehingga menjadi dataran yang licin.
18,42,“Atau airnya akan ke-ring1694 sehingga engkau tidak akan mampu mencarinya.”
18,43,"Dan buahnya sama sekali hancur, lalu ia mulai meremas-remas kedua tangannya menyesali semua yang telah ia belanjakan untuk itu, sedang seluruhnya telah roboh atas para-paranya.1695 Dan ia berkata, ”Alangkah baiknya jika aku tidak mempersekutukan siapa pun dengan Tuhan-ku.”"
18,44,"Dan tiada baginya satu golongan untuk menolongnya selain Allah, dan tidak pula ia dapat membela diri."
18,45,"Dalam keadaan yang de-mikian, pertolongan itu hanya dari Allah, Yang Mahabenar. Dia sebaik-baik pemberi ganjaran dan sebaik-baik pemberi balasan."
18,46,"Dan berikanlah kepada mereka perumpamaan kehidupan dunia, kehidupan itu seperti air yang Kami turunkan dari awan, lalu tumbuh-tumbuhan bumi bercampur dengannya; maka ia menjadi kering dan hancur dan tersebar diterbangkan oleh angin ke mana-mana.1696 Dan Allah Mahakuasa atas segala sesuatu."
18,47,"Harta dan anak-anak ada-lah perhiasan kehidupan dunia ini. Tetapi, amal saleh yang kekal lebih baik di sisi Tuhan engkau dalam hal ganjaran yang dekat, dan lebih baik dalam hal harapan bagi masa yang akan datang."
18,48,"Dan ingatlah pada hari, ketika Kami akan memper-jalankan gunung-gunung dan engkau akan melihat bangsa-bangsa di bumi akan bergerak maju berhadapan satu sama lain untuk berperang; dan akan Kami himpun mereka semuanya,1697 maka tiadalah seorang pun yang Kami tinggalkan di antara mereka."
18,49,Dan mereka itu akan dihadapkan ke hadirat Tuhan engkau dengan berbaris. Dan akan dikatakan kepada mereka. “Sesungguhnya kamu datang kepada Kami seperti Kami jadikan kamu pada pertama kali.1698 Tetapi kamu menyangka bahwa kami tidak akan menetapkan janji bagi kamu.
18,50,"Dan kitab amalannya akan diletakkan di hadapan mereka, maka engkau akan melihat orang-orang yang berdosa itu ketakutan karena apa yang ada di dalamnya itu; dan mereka akan berkata, “Wahai celakalah kami! Kitab apakah ini? Tiada ia meninggalkan sesuatu, baik yang kecil maupun yang besar, melainkan telah men-catatnya.” Dan mereka men-jumpai apa yang telah mereka kerjakan itu berada di hadapan mereka, dan Tuhan engkau tidak menganiaya seorang pun."
18,51,"Dan ingatlah ketika Kami berfirman kepada para malaikat, “Sujudlah kepada Adam” maka bersujudlah mereka, kecuali iblis. Ia adalah golongan dari jin; maka ia mendurhakai perintah Tuhannya. Apakah kamu hendak mengambil ia dan keturunannya sebagai sahabat selain Aku, padahal mereka itu musuh-musuhmu? Sangat buruklah pertukaran itu bagi orang-orang aniaya."
18,52,"Aku tidak membuat mereka menyaksikan penciptaan seluruh langit dan bumi,1699dan tidak pula penciptaan mereka sendiri; dan Aku tidak dapat mengambil mereka yang menyesatkan orang-orang sebagai pembantu."
18,53,"Dan ingatlah hari, ketika Dia akan berfirman kepada me-reka, “Panggillah mereka yang kamu anggap sekutu-sekutu-Ku. “Lalu mereka akan memanggil mereka itu, tetapi mereka itu tidak akan menjawabnya; dan Kami jadikan di antara mereka suatu penghalang.1700"
18,54,"Dan orang-orang yang ber-dosa akan melihat Api itu, dan menyadari bahwa mereka akan jatuh ke dalamnya; dan mereka tidak akan dapat menemukan tempat berpaling daripadanya.1701"
18,55,"Dan sesungguhnya Kami telah menjelaskan dengan ber-ulang-ulang dalam Al-Qur’an ini, demi kepentingan manusia, segala macam perumpamaan, tetapi dalam segala sesuatu manusialah yang paling banyak membantah.1702"
18,56,"Dan tiada yang meng-halangi manusia beriman, ketika petunjuk datang kepada mereka, dan dari memohon ampunan dari Tuhan mereka, kecuali mereka menunggu-nunggu nasib orang-orang terdahulu menimpa diri mereka, atau azab datang kepada mereka berhadap-hadapan."
18,57,"Dan Kami tidak mengutus rasul-rasul, melainkan sebagai pembawa khabar suka dan sebagai pemberi peringatan. Dan orang-orang yang ingkar membantah dengan cara yang batil, supaya mereka dapat menghapuskan kebenaran dengan itu. Dan mereka menjadikan tanda-tanda-Ku dan apa yang Aku telah peringatkan kepada mereka sebagai olok-olok."
18,58,"Dan siapakah yang lebih aniaya dari orang yang telah diberi berpaling darinya dan lupa apa bahkan ayat-ayat Tuhan-nya, dengan peringatan yang telah dikerjakan oleh kedua tangan-nya?Sesungguhnya telah Kami letakkan tutupan atas hati mereka, supaya mereka tidak memahami-nya, dan dalam telinga mereka ada ketulian.1703 Dan jika engkau penggil mereka kepada petunjuk, maka sekali-kali mereka tidak akan menerima selamanya."
18,59,"Dan Tuhan engkau Maha Pengampun, Pemilik Rahmat. Sekiranya Dia berkehendak menghukum mereka disebabkan apa yang telah mereka usahakan, niscaya akan Dia segerakan azab itu bagi mereka. Tetapi bagi mereka ada masa yang telah ditetapkan yang mereka tidak akan memperoleh tempat berlindung darinya."
18,60,Dan negeri-negeri itu telah Kami binasakan tatkala mereka berbuat aniaya. Dan telah Kami tetapkan waktu kebinasaan mereka yang dijanjikan.
18,61,"Dan ingatlah ketika Musa berkata kepada teman mudanya. “Aku tidak akan berhenti menempuh perjalanan ini sebelum aku sampai ke tempat pertemuan dua lautan,1704 meskipun aku harus berkelana berabad-abad lamanya.1704A"
18,62,"Maka tatkala mereka berdua sampai ke tempat di mana kedua lautan itu bertemu, mereka lupa ikan mereka,1705dan ikan itu cepat-cepat mengambil jalan ke laut. *"
18,63,"Dan ketika mereka berdua telah melewati tempat itu, berkata-lah ia kepada teman mudanya “Bawalah sarapan kita.1706Se-sungguhnya kita telah merasa letih disebabkan perjalanan kita."
18,64,"Ia menjawab, “Tahukah eng-kau, ketika kita berhenti untuk istirahat di batu karang tadi1707 dan aku lupa ikan itu, dan tiada yang membuat aku lupa untuk menga-takannya kepadamu kecuali setan, dan ikan itu mengambil jalannya ke laut dengan cara yang me-nakjubkan."
